id,title,weblink,enabledby,comingintoforcedate,comingintoforcenote,prefix,year,precededbyproposedstatutoryinstrument,triplestoreid
3386,Plant Health (Phytosanitary Conditions) (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213706,urn:procedure-editor:ActOfParliament:1,, in accordance with regulation 1(2),SI,2020,"",rNkyJHR1
3387,Bank Recovery and Resolution (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213676,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:2419",,in accordance with regulation 1(2) to (4),SI,2020,"",n1Oq5DzX
3389,Tax Credits Reviews and Appeals (Amendment) Order 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213690,urn:procedure-editor:ActOfParliament:72,,,SI,2020,"",dBpLh5Xd
3390,Renewable Transport Fuel Obligations (Amendment) Order 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213324,urn:procedure-editor:ActOfParliament:909,2020-12-31,,SI,2020,"",9sxQQMqB
3391,Plant Health (Amendment etc.) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213775,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2020,"",oMMBBg7J
3396,Common Organisation of the Markets in Agricultural Products (Miscellaneous Amendments) (EU Exit) (No. 2) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213386,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,"",A0RmnFkc
3397,Common Organisation of the Markets in Agricultural Products (Miscellaneous Amendments) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213317,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,"",nFNplerj
3398,Detergents (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213331,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,"",x4itTAmx
3399,REACH etc. (Amendment etc.) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213300,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,"",vQqXvHT3
3400,Control of Mercury (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213188,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 2,SI,2020,"",s1SL915k
3404,"Import of, and Trade in, Animals and Animal Products (Miscellaneous Amendments) (EU Exit) Regulations 2020",https://www.legislation.gov.uk/ukdsi/2020/9780348213928,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2) and (3),SI,2020,"",h9kNwlck
3405,Waste and Environmental Permitting etc. (Legislative Functions and Amendment etc.) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213294,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,"",pBNWzAvN
3406,Human Medicines (Amendment etc.) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213980,urn:procedure-editor:ActOfParliament:1,, in accordance with regulation 1 ,SI,2020,"",mEPRjEi5
3410,"Customs Safety, Security and Economic Operators Registration and Identification (Amendment etc.) (EU Exit) Regulations 2020",https://www.legislation.gov.uk/ukdsi/2020/9780348213973,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2) and (3),SI,2020,"",THHZKhdC
3411,European Union Withdrawal (Consequential Modifications) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214055,"urn:procedure-editor:ActOfParliament:1320,urn:procedure-editor:ActOfParliament:1",,in accordance with regulation 1,SI,2020,"",xykcpFMq
3412,Animal Welfare and Invasive Non-native Species (Amendment etc.) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214048,"urn:procedure-editor:ActOfParliament:2419,urn:procedure-editor:ActOfParliament:1",,in accordance with regulation 1,SI,2020,"",mrrIHiHA
3413,Coronavirus Act 2020 (Expiry of Mental Health Provisions) (England and Wales) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214017,urn:procedure-editor:ActOfParliament:1326,,in accordance with regulation 1,SI,2020,"",wSPlAY11
3415,London Borough of Merton (Electoral Changes) Order 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213874,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2020,"",MOlydLsc
3416,"Agricultural Products, Food and Drink (Amendment etc.) (EU Exit) Regulations 2020",https://www.legislation.gov.uk/ukdsi/2020/9780348214109,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,"",HENOPv4L
3417,Law Enforcement and Security (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213966,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,"",lkMfCFIZ
3418,Immigration (Leave to Enter and Remain) (Amendment) (EU Exit) Order 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214000,urn:procedure-editor:ActOfParliament:2565,,in accordance with article 1,SI,2020,"",DgoG7yt0
3419,Common Fisheries Policy (Amendment etc.) (EU Exit) (No. 2) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213959,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,"",dEaap6JB
3421,Heavy Commercial Vehicles in Kent (No. 1) (Amendment) Order 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214093,"urn:procedure-editor:ActOfParliament:938,urn:procedure-editor:ActOfParliament:503",,in accordance with article 1(b),SI,2020,"",xMvhc73v
3442,Business and Planning Act 2020 (London Spatial Development Strategy) (Coronavirus) (Amendment) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214406,urn:procedure-editor:ActOfParliament:1319,,,SI,2020,"",TEF69JVN
3443,"Aquatic Animal Health and Alien Species in Aquaculture, Animals, and Marketing of Seed, Plant and Propagating Material (Legislative Functions and Miscellaneous Provisions) (Amendment) (EU Exit) Regulations 2020",https://www.legislation.gov.uk/ukdsi/2020/9780348214475,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2020,"",45ssr3cX
3445,Veterinary Medicines and Residues (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214345,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2020,"",DfqAWqBd
3446,Protocol on Ireland/Northern Ireland (Democratic Consent Process) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214451,urn:procedure-editor:ActOfParliament:1,,,SI,2020,"",Scg2tp3L
3447,"Official Controls (Animals, Feed and Food, Plant Health etc.) (Amendment) (EU Exit) Regulations 2020",https://www.legislation.gov.uk/ukdsi/2020/9780348214413,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,"",svp76zJ4
3452,Unmanned Aircraft (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213737,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:1320",,in accordance with regulation 1,SI,2020,"",LtnfFTiN
3466,Antique Firearms Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214420,urn:procedure-editor:ActOfParliament:2710,,in accordance with regulation 1(1),SI,2020,"",bm4USbZU
3467,Prohibition on Quantitative Restrictions (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214703,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2020,urn:procedure-editor:ProposedNegativeStatutoryInstrument:3076,QaYbQTaQ
3476,Medical Devices (Amendment etc.) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213805,"urn:procedure-editor:ActOfParliament:1320,urn:procedure-editor:ActOfParliament:1",,in accordance with regulation 1(2) and (3),SI ,2020,"",QsiBxuM3
3477,Plant Health (Amendment etc.) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213775,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2020,"",qNBufpGN
3478,Plant Health (Phytosanitary Conditions) (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348213706,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2020,"",HMcfovBv
3487,Agriculture and Horticulture Development Board (Amendment) Order 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214970,urn:procedure-editor:ActOfParliament:1012,,,SI,2020,"",Scs4cmLA
3488,Direct Payments to Farmers (England) (Amendment) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348215021,urn:procedure-editor:ActOfParliament:10,,in accordance with regulation 1,SI,2020,"",mEZqCLRj
3489,World Trade Organisation Agreement on Agriculture (Domestic Support) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348214987,urn:procedure-editor:ActOfParliament:10,,,SI,2020,"",2gE7w8jz
3493,Social Security Co-ordination (Revocation of Retained Direct EU Legislation and Related Amendments) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348215359,urn:procedure-editor:ActOfParliament:9,,in accordance with regulation 1(2) and (3),SI,2020,"",UmsQKLh2
3499,Customs Safety and Security Procedures (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348215373,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2020,"",FSSfXNij
3516,Health and Social Care Act 2008 (Regulated Activities) (Amendment) (Coronavirus) (No. 2) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348215717,urn:procedure-editor:ActOfParliament:1265,,,SI,2020,"",BTptX8nx
3520,Antique Firearms Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348215786,urn:procedure-editor:ActOfParliament:2710,,in accordance with regulation 1(1).,SI,2020,"",ddFxVC8z
3522,"Health Protection (Coronavirus, Testing Requirements and Standards) (England) Regulations 2020",https://www.legislation.gov.uk/ukdsi/2020/9780348215878,urn:procedure-editor:ActOfParliament:1669,,,SI,2020,"",kAP78EMh
3524,Customs Safety and Security Procedures (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348215908,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2020,"",0SCfj8g5
3525,Financial Services and Markets Act 2000 (Regulated Activities) (Amendment) Order 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348215892,urn:procedure-editor:ActOfParliament:1282,,in accordance with article 1,SI,2020,"",IVqNn0gM
3537,Airports Slot Allocation (Amendment) (EU Exit) Regulations 2021 ,https://www.legislation.gov.uk/ukdsi/2021/9780348216202,urn:procedure-editor:ActOfParliament:1,,,SI,2021,"",LhMXO6gC
3549,Reading (Electoral Changes) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348216233,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3).,SI,2021,"",4dLR5FBJ
3567,Fertilisers and Ammonium Nitrate Material (Amendment) (EU Exit) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348216905,urn:procedure-editor:ActOfParliament:1,,,SI,2021,"",j56ni5Bp
3568,Plant Health (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780348216875,urn:procedure-editor:ActOfParliament:1,,,SI,2020,"",Nq6zgyhw
3598,Government of Wales Act 2006 (Amendment) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348217117,urn:procedure-editor:ActOfParliament:1291,,,SI,2021,"",EIuGNxXc
3621,Community Infrastructure Levy (Amendment) (England) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348217568,urn:procedure-editor:ActOfParliament:946,,,SI,2021,"",QUwr8OMT
3622,International Waste Shipments (Amendment) (EU Exit) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348217650,urn:procedure-editor:ActOfParliament:1,,,SI,2021,"",tFoXTjPH
3623,West Yorkshire Combined Authority (Election of Mayor and Functions) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348217674,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1,SI,2021,"",IA31JVME
3675,Scottish Rates of Income Tax (Consequential Amendments) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348218800,urn:procedure-editor:ActOfParliament:1289,,in accordance with article 1,SI,2021,"",Atq9qv3r
3676,Major Sporting Events (Income Tax Exemption) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348218831,urn:procedure-editor:ActOfParliament:1191,2021-05-31,,SI,2021,"",mMj3104H
3677,Bank for International Settlements (Immunities and Privileges) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348218848,urn:procedure-editor:ActOfParliament:1307,,,SI,2021,"",HdwZ6KEL
3682,Cat and Dog Fur (Control of Movement etc.) (EU Exit) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348218916,urn:procedure-editor:ActOfParliament:1,,,SI,2021,"",CQqhtGMO
3685,Non-Domestic Rating (Designated Area) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348218862,urn:procedure-editor:ActOfParliament:397,,,SI,2021,"",kYUFpNVW
3694,Mesothelioma Lump Sum Payments (Conditions and Amounts) (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348218961,urn:procedure-editor:ActOfParliament:79,2021-04-01,,SI,2021,"",vJeeOUuD
3695,Pneumoconiosis etc. (Workers' Compensation) (Payment of Claims) (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348218978,urn:procedure-editor:ActOfParliament:1944,2021-04-01,,SI,2021,"",F236gpCy
3703,Armed Forces Act (Continuation) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348218909,urn:procedure-editor:ActOfParliament:1366,,,SI,2021,"",nA4C02zt
3704,"Social Security (Contributions) (Rates, Limits and Thresholds Amendments and National Insurance Funds Payments) Regulations 2021",https://www.legislation.gov.uk/ukdsi/2021/9780348219135,"urn:procedure-editor:ActOfParliament:529,urn:procedure-editor:ActOfParliament:589,urn:procedure-editor:ActOfParliament:528,urn:procedure-editor:ActOfParliament:527,urn:procedure-editor:ActOfParliament:286",2021-04-06,,SI,2021,"",So6FtBsx
3705,"Electronic Commerce Directive (Education, Adoption and Children) (Amendment etc.) Regulations 2021",https://www.legislation.gov.uk/ukdsi/2021/9780348219210,urn:procedure-editor:ActOfParliament:1,,,SI,2021,urn:procedure-editor:ProposedNegativeStatutoryInstrument:1582,nxSp6RHs
3706,"Tax Credits, Child Benefit and Guardian's Allowance Up-rating Regulations 2021",https://www.legislation.gov.uk/ukdsi/2021/9780348219166,"urn:procedure-editor:ActOfParliament:527,urn:procedure-editor:ActOfParliament:795,urn:procedure-editor:ActOfParliament:528",,in accordance with regulation 1(2) and (3),SI,2021,"",hGrPe9rQ
3707,Social Security Benefits Up-rating Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219128,urn:procedure-editor:ActOfParliament:528,,in accordance with article 1(3) and (4),SI,2021,"",p1yGQQCQ
3708,Guaranteed Minimum Pensions Increase Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219074,urn:procedure-editor:ActOfParliament:452,2021-04-06,,SI,2021,"",kRfXUlQ9
3710,Judicial Pensions (Fee-Paid Judges) (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219197,urn:procedure-editor:ActOfParliament:869,2021-04-01,,SI,2021,"",2Wj9lKaE
3713,Grants to the Churches Conservation Trust Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219258,urn:procedure-editor:ActOfParliament:2660,2021-04-01,,SI,2021,"",UAAYGBVG
3714,"Nationality, Immigration and Asylum Act 2002 (Juxtaposed Controls) (Amendment) Order 2021",https://www.legislation.gov.uk/ukdsi/2021/9780348219159,urn:procedure-editor:ActOfParliament:789,,2021,SI,2021,"",VfmxWe55
3719,Automatic Enrolment (Earnings Trigger and Qualifying Earnings Band) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219289,urn:procedure-editor:ActOfParliament:145,2021-04-06,,SI,2021,"",O2dDGrz8
3722,Electricity Supplier Payments (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219296,urn:procedure-editor:ActOfParliament:863,,in accordance with regulation 1(2),SI,2021,"",tsBAdEeB
3736,Northamptonshire (Structural Changes) (Supplementary Provision and Amendment) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219388,urn:procedure-editor:ActOfParliament:1339,2021-04-01,,SI,2021,"",iXJiiyZo
3742,Authority to Carry Scheme and Civil Penalties Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219494,urn:procedure-editor:ActOfParliament:1069,,in accordance with regulation 1(2),SI,2021,"",0yzRDUsU
3753,Police and Crime Commissioner Elections (Welsh Forms) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219661,"urn:procedure-editor:ActOfParliament:184,urn:procedure-editor:ActOfParliament:61",,,SI,2021,"",s7nQXj8Q
3754,International Accounting Standards (Delegation of Functions) (EU Exit) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219562,urn:procedure-editor:ActOfParliament:1062,,,SI,2021,"",1V1vg3Nu
3755,National Minimum Wage (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219586,urn:procedure-editor:ActOfParliament:427,2021-04-01,,SI,2021,"",qjGKmmVk
3765,Renewables Obligation (Amendment) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219715,urn:procedure-editor:ActOfParliament:215,2021-03-31,,SI,2021,"",RtTmF3bS
3768,Single Use Carrier Bags Charges (England) (Amendment) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219760,urn:procedure-editor:ActOfParliament:1350,2021-04-30,,SI,2021,"",kRyc7CNu
3770,London Borough of Bromley (Electoral Changes) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219784,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3).,SI,2021,"",pghLx32g
3771,London Borough of Wandsworth (Electoral Changes) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219814,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3).,SI,2021,"",0lvnzNt9
3772,Royal Borough of Kingston upon Thames (Electoral Changes) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219807,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3).,SI,2021,"",oDHjPESE
3775,Financial Reporting Council (Miscellaneous Provisions) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348219777,"urn:procedure-editor:ActOfParliament:1179,urn:procedure-editor:ActOfParliament:1348,urn:procedure-editor:ActOfParliament:44",,in accordance with article 1,SI,2021,"",zTx5IalM
3776,"Mayoral and Police and Crime Commissioner Elections (Coronavirus, Nomination of Candidates) (Amendment) Order 2021",https://www.legislation.gov.uk/ukdsi/2021/9780348219913,"urn:procedure-editor:ActOfParliament:949,urn:procedure-editor:ActOfParliament:61,urn:procedure-editor:ActOfParliament:928",,,SI,2021,"",7ftoW5Jc
3784,Greenhouse Gas Emissions Trading Scheme Auctioning Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220049,urn:procedure-editor:ActOfParliament:1314,,,SI,2021,"",hHiT7yED
3785,Recognised Auction Platforms (Amendment and Miscellaneous Provisions) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220032,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:1282",,,SI ,2021,"",V9Ty9vsx
3786,Corporate Insolvency and Governance Act 2020 (Coronavirus) (Change of Expiry Date) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220070,urn:procedure-editor:ActOfParliament:1311,,,SI,2021,"",pKBNjnqs
3806,Energy Performance of Buildings (England and Wales) (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220216,urn:procedure-editor:ActOfParliament:1,2021-04-01,,SI,2021,"",HAJpLuz1
3807,Registration of Marriages Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220308,"urn:procedure-editor:ActOfParliament:1186,urn:procedure-editor:ActOfParliament:9",,in accordance with regulation 1,SI,2021,"",VZv8KBn2
3808,Extradition Act 2003 (Codes of Practice and Transit Code of Practice) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220322,urn:procedure-editor:ActOfParliament:843,2021-05-01,,SI,2021,"",GRQLlmzX
3809,Representation of the People (Proxy Vote Applications) (Coronavirus) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220339,"urn:procedure-editor:ActOfParliament:1718,urn:procedure-editor:ActOfParliament:138,urn:procedure-editor:ActOfParliament:61",,,SI,2021,"",AuRGcM2V
3817,Direct Payments to Farmers (Reductions and Simplifications) (England) (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220438,urn:procedure-editor:ActOfParliament:10,,,SI,2021,"",l1Hxe5xm
3818,Administration (Restrictions on Disposal etc. to Connected Persons) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220421,urn:procedure-editor:ActOfParliament:1520,,,SI,2021,"",v3dgtjaC
3824,Whiplash Injury Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220612,urn:procedure-editor:ActOfParliament:1076,2021-05-31,,SI,2021,"",kXIRkJEV
3825,Audiovisual Media Services (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220582,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2) and (3),SI,2021,urn:procedure-editor:ProposedNegativeStatutoryInstrument:3752,FB80mkL4
3826,Greenhouse Gas Emissions (Kyoto Protocol Registry) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220551,urn:procedure-editor:ActOfParliament:1,2021-05-01,,SI,2021,"",9rgeHBaV
3827,Nuclear Safeguards (Fissionable Material and Relevant International Agreements) (EU Exit) (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220469,urn:procedure-editor:ActOfParliament:863,,,SI,2021,"",B6mRSPlP
3828,"Food and Drink (Miscellaneous Amendments Relating to Food and Wine Composition, Information and Labelling) Regulations 2021",https://www.legislation.gov.uk/ukdsi/2021/9780348220544,urn:procedure-editor:ActOfParliament:1,,2021,SI,2021,urn:procedure-editor:ProposedNegativeStatutoryInstrument:3680,5Ghd6uVF
3841,Agriculture (Financial Assistance) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220667,urn:procedure-editor:ActOfParliament:10,,,SI,2021,"",K9bZFcYL
3842,Employment Rights Act 1996 (Protection from Detriment in Health and Safety Cases) (Amendment) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220636,urn:procedure-editor:ActOfParliament:968,2021-05-31,,SI,2021,"",MsJWOkHV
3851,Warm Home Discount (Miscellaneous Amendments) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220780,urn:procedure-editor:ActOfParliament:1152,,,SI,2021,"",uPwQBUYG
3852,Single Use Carrier Bags Charges (England) (Amendment) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220919,urn:procedure-editor:ActOfParliament:1350,,,SI,2021,"",nhUkp6SW
3863,Recognised Auction Platforms (Amendment and Miscellaneous Provisions) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220940,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:1282",,,SI,2021,"",KUSszGYd
3864,Civil Proceedings Fees (Amendment) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221046,"urn:procedure-editor:ActOfParliament:1199,urn:procedure-editor:ActOfParliament:666",,,SI,2021,"",Ik70evmI
3892,Plant Health etc. (Fees) (England) (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221428,urn:procedure-editor:ActOfParliament:1,2021-06-01,,SI,2021,"",82eL7BO4
3894,London Borough of Newham (Electoral Changes) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221145,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2021,"",rDeogpAB
3895,London Borough of Waltham Forest (Electoral Changes) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221138,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2021,"",VD2fXHjL
3899,Double Taxation Relief (Federal Republic of Germany) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221473,urn:procedure-editor:ActOfParliament:1219,,,SI,2021,"",OlOvmA9T
3900,Double Taxation Relief (Sweden) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221459,urn:procedure-editor:ActOfParliament:1219,,,SI,2021,"",pqLCq5bH
3911,Employment Rights Act 1996 (Protection from Detriment in Health and Safety Cases) (Amendment) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221657,urn:procedure-editor:ActOfParliament:968,2021-05-31,,SI,2021,"",XDYLzlNg
3916,Combined Heat and Power Quality Assurance (Temporary Modifications) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221732,"urn:procedure-editor:ActOfParliament:863,urn:procedure-editor:ActOfParliament:215",,in accordance with regulation 1(2),SI,2021,"",7HUa0Ewf
3917,Civil Liability Act 2018 (Financial Conduct Authority) (Whiplash) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221718,urn:procedure-editor:ActOfParliament:1076,2021-05-31,,SI,2021,"",mrNH0wmU
3927,Food and Feed Safety (Miscellaneous Amendments and Transitional Provisions) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221817,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:1080",,in accordance with regulation 1,SI,2021,"",fGKAcAaK
3928,Electricity Trading (Development of Technical Procedures) (Day-Ahead Market Timeframe) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221824,urn:procedure-editor:ActOfParliament:12,,,SI,2021,"",0Frg3472
3929,Air Quality (Legislative Functions) (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348220414,urn:procedure-editor:ActOfParliament:1,,,SI,2021,"",BV5jAi4m
3930,Asian Development Bank (Twelfth Replenishment of the Asian Development Fund) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221749,urn:procedure-editor:ActOfParliament:1307,,,SI,2021,"",OvGAuJm3
3931,Caribbean Development Bank (Tenth Replenishment of the Special Development Fund (Unified)) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221756,urn:procedure-editor:ActOfParliament:1307,,,SI,2021,"",1LxpXGUq
3932,Mobile Homes (Requirement for Manager of Site to be Fit and Proper Person) (England) (Amendment) Regulations 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221565,urn:procedure-editor:ActOfParliament:2735,,,SI,2021,"",mjJgytQH
3933,Proceeds of Crime Act 2002 (Cash Searches: Code of Practice) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221626,urn:procedure-editor:ActOfParliament:1358,2021-06-28,,SI,2021,"",vHHEMi5A
3934,Proceeds of Crime Act 2002 (Investigations: Code of Practice) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221619,urn:procedure-editor:ActOfParliament:1358,2021-06-28,,SI,2021,"",WtLsYM8R
3935,Proceeds of Crime Act 2002 (Investigative Powers of Prosecutors: Code of Practice) Order 2021,https://www.legislation.gov.uk/ukdsi/2021/9780348221794,urn:procedure-editor:ActOfParliament:1358,2021-06-28,,SI,2021,"",JDjlDEjK
